Group,x,y,t,s,Reply,Gender
R,-47.534389002497,489.13335950912,0,1,Disagree,Male
R,-11.66746947666,270.60440441994,0,1,Disagree,Male
S,-3.1942600008074,-190.83131720537,0,0,Disagree,Female
P,16.743114262234,138.57719716783,0,0,Disagree,Female
Q,-5.9135752487525,-270.31603602195,0,0,Disagree,Female
Q,-6.6199464703072,-49.399080769345,0,0,Disagree,Female
S,-13.2862357289,3.7370974448216,0,0,Disagree,Female
P,12.740593242338,198.5651306033,0,1,Disagree,Male
Q,-6.0908726370385,-188.26623445715,0,1,Disagree,Male
R,-34.650266970345,475.81818778246,0,1,Disagree,Male
Q,-5.7989794084798,-251.65468085588,0,1,Disagree,Male
S,-27.128070018314,205.31483842866,0,0,Disagree,Female
P,-6.1301661199565,160.51772584464,0,1,Disagree,Male
S,12.822532306343,-366.68106669778,0,0,Disagree,Female
R,18.067122825918,125.72293474047,0,1,Disagree,Male
S,28.546648108189,-294.40946531874,1,1,Agree,Male
R,15.972779692604,307.40075992672,0,1,Disagree,Male
R,-31.723530401813,444.4366270967,0,0,Disagree,Female
P,-0.22252863981878,196.92246708643,0,1,Disagree,Male
P,-7.8703352962017,257.50691972324,0,0,Disagree,Female
S,-7.8187038171192,-221.70783856963,0,1,Disagree,Male
S,-20.526862989891,70.629672517362,1,1,Agree,Male
Q,3.73207070666,-211.35743257606,0,0,Disagree,Female
P,-6.6283404708972,170.56140203288,0,1,Disagree,Male
R,6.9481621701029,138.92546107849,0,1,Disagree,Male
P,-0.4641773432792,329.66738683855,0,1,Disagree,Male
R,-33.981590558301,532.24851280462,0,0,Disagree,Female
R,-27.99699000595,321.16238182372,0,0,Disagree,Female
Q,-6.4273307674692,-172.23573790455,0,1,Disagree,Male
S,-4.5459800174208,-111.50059238239,0,1,Disagree,Male
Q,-21.936636011552,-73.916843325327,0,1,Disagree,Male
Q,-6.1161771631409,-95.589767407901,0,0,Disagree,Female
R,6.8684173859043,270.13309121976,0,1,Disagree,Male
P,4.6568150784154,12.789379212907,0,0,Disagree,Female
P,24.816179279152,58.975425001222,0,0,Disagree,Female
P,0.54302404101147,131.85172858501,0,0,Disagree,Female
R,37.222591826796,1.564163248783,0,0,Disagree,Female
R,-11.43478009125,416.3549562983,0,0,Disagree,Female
S,8.6892289061515,-115.25934133365,0,0,Disagree,Female
S,-62.914903123358,59.045525413493,0,0,Disagree,Female
S,-11.16770385493,-116.1581860977,0,1,Disagree,Male
R,2.719565094318,146.2879263583,0,0,Disagree,Female
S,-24.37879704562,-2.7889133620955,0,0,Disagree,Female
Q,4.9346594563381,-200.89424207336,0,0,Disagree,Female
Q,4.9576804623742,-138.6023072375,0,1,Disagree,Male
S,5.3454732267863,-118.47418049093,1,1,Agree,Male
Q,-3.9401968200413,-412.83826708879,0,1,Disagree,Male
P,18.771889855513,130.16941428425,0,1,Disagree,Male
P,18.134542922086,120.76914795012,0,1,Disagree,Male
S,-19.426013817278,-252.65990564165,1,1,Agree,Male
R,-11.16930564594,384.49401775025,0,1,Disagree,Male
P,16.955135204343,-80.456689873457,0,1,Disagree,Male
S,2.9423589594394,71.590136158089,0,0,Disagree,Female
Q,-7.0934881056163,-130.48937633144,0,1,Disagree,Male
S,-27.123194900864,57.076881848777,1,1,Agree,Male
Q,-16.556771952453,42.41682263716,0,0,Disagree,Female
S,2.4656072661586,44.673890765139,0,1,Disagree,Male
R,-5.749610638595,96.253778033077,0,1,Disagree,Male
R,-1.7740466374783,342.23749915615,0,0,Disagree,Female
S,-49.19312308598,-54.724402319046,0,0,Disagree,Female
S,-43.225268930767,-91.89918785165,1,1,Agree,Male
S,-27.069988602339,73.990562140937,1,0,Agree,Female
Q,8.1029983750093,-238.9052809998,0,1,Disagree,Male
P,-5.2658400369183,458.47872075321,0,1,Disagree,Male
P,-9.8803284917401,367.64201130375,0,0,Disagree,Female
Q,-28.088980407496,-129.68654060209,0,1,Disagree,Male
P,-0.93315469470488,352.26016604214,0,1,Disagree,Male
Q,-10.013164114679,-187.01308859327,0,0,Disagree,Female
P,-3.1115397615878,345.9942977135,0,1,Disagree,Male
Q,-8.715761009937,63.903532263312,0,1,Disagree,Male
R,19.056985930566,7.680707334392,0,1,Disagree,Male
S,-0.8527340734623,148.53838660686,0,0,Disagree,Female
Q,-11.395296748912,-275.14468538768,0,0,Disagree,Female
S,46.862003301206,121.5949072482,0,0,Disagree,Female
R,32.620768328021,-45.636424830945,0,1,Disagree,Male
S,-8.4601970466134,-16.973281356959,0,0,Disagree,Female
P,-5.5411094420315,272.3503987991,0,1,Disagree,Male
Q,-12.140425248137,-118.79543075235,0,1,Disagree,Male
R,5.5391247116677,230.75556629279,0,1,Disagree,Male
S,1.6920389899481,-268.73920364619,0,0,Disagree,Female
Q,-28.065386889999,-433.37602080422,0,1,Disagree,Male
Q,-3.6344341838893,-157.38749335817,0,0,Disagree,Female
R,-5.0262038493651,377.80167470491,0,1,Disagree,Male
P,-1.7513846968074,192.63792377787,0,0,Disagree,Female
P,0.031676754835847,334.48699088743,0,1,Disagree,Male
Q,-3.6463499458723,-75.906509745357,0,1,Disagree,Male
Q,-2.4090914574494,-145.75324075984,0,1,Disagree,Male
P,8.5231158489003,125.15523852788,0,0,Disagree,Female
S,-14.086997349321,-23.238371849637,0,0,Disagree,Female
P,38.357897181696,-155.94912458721,0,1,Disagree,Male
R,8.6976163348638,217.24490614852,0,0,Disagree,Female
P,-0.1516434797792,550.95311581434,0,0,Disagree,Female
S,-20.204360175042,312.92542582141,0,1,Disagree,Male
P,10.610507505299,-9.8199883032683,0,1,Disagree,Male
P,-24.135124852012,298.26220554452,0,1,Disagree,Male
P,-4.3435974928288,172.82818139895,0,1,Disagree,Male
Q,-11.330572921937,-138.13777420071,0,0,Disagree,Female
R,5.9940502154613,134.56299127665,0,0,Disagree,Female
S,18.34140138018,-131.21188173593,0,0,Disagree,Female
Q,4.1435347228048,-126.80939464169,0,1,Disagree,Male
Q,-17.267456384966,-23.393557571058,0,0,Disagree,Female
Q,-2.2561682775878,-284.35900395893,0,0,Disagree,Female
P,16.296120492879,23.604957195281,0,0,Disagree,Female
P,9.8795787463335,279.60741766943,0,0,Disagree,Female
Q,-20.136219903424,-219.24386259552,0,1,Disagree,Male
P,18.369298243601,173.29432918611,0,1,Disagree,Male
P,4.5811954427423,-203.89850546089,0,0,Disagree,Female
S,-45.672967471496,78.294307027149,1,1,Agree,Male
Q,-11.574741722352,-351.96080069568,0,0,Disagree,Female
S,-31.85441345575,-120.14018479927,0,1,Disagree,Male
P,-7.3900036371266,129.62757169485,0,0,Disagree,Female
Q,10.899508062238,-192.78449133122,0,0,Disagree,Female
S,-19.114704444592,-2.6789635627898,1,1,Agree,Male
Q,5.0087680527981,-258.1587237479,1,1,Agree,Male
S,-9.6592328751736,150.16539465551,1,1,Agree,Male
P,-8.6274784959981,220.42262345339,0,1,Disagree,Male
P,-17.928459403537,263.28836104753,0,0,Disagree,Female
Q,-4.1022558627195,-176.25428359269,0,0,Disagree,Female
R,-21.186379424383,221.30531120082,0,1,Disagree,Male
P,5.7136974836298,54.86567164765,0,0,Disagree,Female
R,15.377618815926,280.40033918731,0,1,Disagree,Male
S,-10.729368255348,27.605597490261,0,1,Disagree,Male
P,-7.1968126195468,534.29403653801,0,1,Disagree,Male
Q,-19.382359069019,137.75121095066,0,1,Disagree,Male
P,9.030156781911,203.7402295781,0,0,Disagree,Female
P,16.791118061538,37.513466953539,0,0,Disagree,Female
S,19.773834853793,-63.602672099882,0,1,Disagree,Male
S,-23.586643222061,4.1532684593244,0,0,Disagree,Female
P,25.248149940394,70.33293783913,0,0,Disagree,Female
S,-23.426259509952,-10.82891605833,1,1,Agree,Male
R,-44.181137600532,469.64215527644,0,1,Disagree,Male
P,0.235581942478,80.128011403199,0,0,Disagree,Female
R,-10.480477601979,311.7027167602,1,1,Agree,Male
R,-33.990206037178,582.45737514014,0,0,Disagree,Female
S,-0.84819730550432,-1.2772211484971,0,1,Disagree,Male
S,-46.829803578942,-103.50011636666,0,1,Disagree,Male
R,69.83910510635,-21.937373328925,0,0,Disagree,Female
S,5.1074778424145,172.99396312749,1,1,Agree,Male
P,-3.2954572501105,30.111281883489,0,1,Disagree,Male
Q,-14.879167653564,-114.05729574294,0,1,Disagree,Male
P,-11.134659457549,530.70385461939,0,0,Disagree,Female
R,42.77834572819,302.60342417779,0,0,Disagree,Female
P,10.783708596036,68.706255766426,0,1,Disagree,Male
P,20.417443294272,-93.516244077364,0,0,Disagree,Female
P,12.857370234959,-8.8965969131778,0,0,Disagree,Female
Q,-8.148018837044,-175.48747908067,0,1,Disagree,Male
R,33.884073058555,96.27525527695,0,1,Disagree,Male
P,12.541862560223,47.789934735182,0,1,Disagree,Male
Q,-14.035363854391,-195.69830113309,0,1,Disagree,Male
P,5.359159588981,193.98647164879,0,1,Disagree,Male
R,5.6841028587353,200.53723716109,0,1,Disagree,Male
Q,-16.576691503439,-139.40154035501,0,1,Disagree,Male
Q,-14.403297227529,-62.844643714765,0,1,Disagree,Male
Q,-3.3243450495993,-94.32441847088,0,1,Disagree,Male
R,-26.47213108813,394.07796108261,0,0,Disagree,Female
P,25.617852385444,-386.75908603787,0,0,Disagree,Female
R,25.340490863817,-44.160661555902,0,0,Disagree,Female
P,-5.6716305146327,246.78530113855,0,1,Disagree,Male
R,-32.423727393813,726.23383538995,0,1,Disagree,Male
R,-6.2807250857729,219.02841035604,0,0,Disagree,Female
Q,-7.2046987014845,-186.80092592994,0,0,Disagree,Female
R,15.021779226149,21.81963910806,0,0,Disagree,Female
S,-31.685774749464,-160.37973321154,1,1,Agree,Male
Q,-5.7747529571758,-331.83772417756,0,0,Disagree,Female
R,46.650420298637,18.534262374292,0,1,Disagree,Male
P,-0.83211793137347,197.45940505176,0,1,Disagree,Male
Q,4.9016642248731,-349.67218042755,0,1,Disagree,Male
S,-3.8590872585117,-55.558531154673,0,0,Disagree,Female
S,-16.287988250744,-136.2353549014,0,0,Disagree,Female
S,-56.542827925432,200.82257331108,0,0,Disagree,Female
Q,-4.5712050206825,-230.34279998827,0,1,Disagree,Male
S,-4.4341910176138,-69.226406113816,0,1,Disagree,Male
Q,-3.2814361687197,-43.186214436864,0,0,Disagree,Female
P,-12.679270320888,387.39254823066,0,0,Disagree,Female
R,42.805814188815,-154.63533252321,0,0,Disagree,Female
Q,-13.564745741694,-64.271738167513,0,1,Disagree,Male
R,-11.197428300137,552.5791114292,0,0,Disagree,Female
S,1.4014333791106,-223.06356519324,0,1,Disagree,Male
S,6.4197143802511,-128.34241992996,0,0,Disagree,Female
S,-35.950109573989,-102.67505642617,0,0,Disagree,Female
Q,-4.6201342077088,-353.25192656939,0,1,Disagree,Male
S,-5.2350236523128,83.583232708081,1,1,Agree,Male
P,25.584370323263,-270.11242488172,0,1,Disagree,Male
R,-69.10694195987,788.64627712716,0,1,Disagree,Male
S,-0.85734298026996,-309.32886028445,0,0,Disagree,Female
P,-0.19212004318466,363.09312447817,0,1,Disagree,Male
Q,4.4279105683919,-43.602062306647,0,1,Disagree,Male
S,-8.0009860950527,-219.83504748802,1,0,Agree,Female
P,14.60394404391,223.65419315577,0,1,Disagree,Male
P,10.201361440216,-306.82396723974,0,1,Disagree,Male
P,-4.1482087835428,364.86012850882,0,1,Disagree,Male
P,0.23956252738814,247.82170024366,0,1,Disagree,Male
Q,-18.699537026556,-249.896769728,0,0,Disagree,Female
P,-16.318112981188,525.94387586738,0,1,Disagree,Male
R,28.455775368705,127.13068313204,0,1,Disagree,Male
R,-16.737908641686,673.89760580934,0,1,Disagree,Male
Q,-9.5000057916623,-37.466482569681,0,1,Disagree,Male
P,19.314470504557,-22.376411905222,0,1,Disagree,Male
Q,-5.6314334984084,-243.71670667209,0,1,Disagree,Male
P,17.442102119998,270.693463737,0,1,Disagree,Male
R,-11.755043712796,115.00609386387,0,1,Disagree,Male
R,-15.31308815736,449.51357499115,0,1,Disagree,Male
P,23.850468078559,66.571708578417,0,1,Disagree,Male
S,-12.658301444565,-174.62111880939,0,0,Disagree,Female
S,4.7088272253558,-131.52039343189,0,1,Disagree,Male
Q,-1.8153166066926,-155.46237408857,0,1,Disagree,Male
R,13.832691833765,164.65667506804,0,1,Disagree,Male
R,-17.823164202656,191.3238965484,0,1,Disagree,Male
Q,-12.702650731757,-208.92510429859,0,1,Disagree,Male
Q,3.1193222916309,-56.334536166552,0,0,Disagree,Female
Q,11.490600936343,-33.307273458833,0,1,Disagree,Male
Q,-6.3974355312052,-339.06857607331,0,1,Disagree,Male
P,-2.3676925545408,372.17215240801,0,1,Disagree,Male
R,22.487478498131,17.628836578517,0,0,Disagree,Female
Q,-4.6485797994065,-105.41827796698,0,0,Disagree,Female
P,27.020549930642,73.392792361971,0,0,Disagree,Female
Q,21.959572351053,-132.26019782539,0,0,Disagree,Female
S,-11.583426658336,-46.07049744207,1,1,Agree,Male
R,-14.733067624147,338.67850255532,0,1,Disagree,Male
S,12.102112095385,-129.80012075687,1,1,Agree,Male
S,-17.988783789793,-188.57661393405,1,1,Agree,Male
S,-10.846769876707,85.718081698622,0,0,Disagree,Female
Q,1.3374402515299,-78.335856929112,0,0,Disagree,Female
S,-7.7981555786906,-273.73748315765,0,1,Disagree,Male
R,50.587704483228,-35.898968520527,0,1,Disagree,Male
R,-5.0023906249564,470.73733529017,0,0,Disagree,Female
Q,-3.1684782370778,-36.949415954738,0,0,Disagree,Female
R,27.590929523386,184.26770880458,0,1,Disagree,Male
S,-2.5314158036054,149.59733805973,0,1,Disagree,Male
Q,-25.569080353048,120.9009341625,0,1,Disagree,Male
Q,9.4078835087865,45.212914266723,0,0,Disagree,Female
R,-5.9742545285142,195.17054967264,0,1,Disagree,Male
P,-0.051591812191345,208.62588662823,0,0,Disagree,Female
R,12.801157371048,327.74768191657,0,0,Disagree,Female
R,-14.948651528893,580.54223818637,0,0,Disagree,Female
Q,8.8214153618651,-283.01188012679,1,0,Agree,Female
P,18.835714808589,-208.11184848338,0,0,Disagree,Female
Q,16.370712012225,-103.29877628586,0,0,Disagree,Female
Q,-4.1777444100835,-28.11243934888,0,1,Disagree,Male
S,-9.6883934087532,9.3619244477534,0,1,Disagree,Male
S,18.00282937009,10.751219350263,0,1,Disagree,Male
P,-1.4317196600287,228.83401899311,0,0,Disagree,Female
P,1.2041739105266,112.89224747936,0,0,Disagree,Female
Q,19.267262695016,-360.45609062512,0,0,Disagree,Female
R,-7.9225668315415,439.29040991109,0,0,Disagree,Female
R,-17.218010253374,525.04451962795,0,1,Disagree,Male
Q,15.369434456047,-136.84716011204,0,0,Disagree,Female
R,12.243172567917,381.63335103059,0,0,Disagree,Female
R,-41.938702568849,475.55491631085,0,0,Disagree,Female
S,-11.885577164537,-25.901482207655,0,0,Disagree,Female
S,-11.667899393322,89.598678032681,0,1,Disagree,Male
P,2.580355848456,506.81189511521,0,1,Disagree,Male
P,-0.21563927746175,186.49913389306,0,1,Disagree,Male
R,48.175825660665,201.5584219571,0,0,Disagree,Female
P,19.268932068846,206.06435012122,0,1,Disagree,Male
P,27.709737566165,39.240265253112,0,1,Disagree,Male
P,17.75842478441,123.66559456972,0,0,Disagree,Female
P,-15.033105777126,335.40013103299,0,1,Disagree,Male
P,4.7459443382667,204.32891153699,0,0,Disagree,Female
S,-20.241739814282,-9.8363943397237,0,0,Disagree,Female
Q,6.655038709126,-367.64554108802,0,1,Disagree,Male
S,27.182573230556,-206.80769740828,0,1,Disagree,Male
R,33.572266386157,17.175814018201,0,0,Disagree,Female
R,63.676942680346,-170.73938505386,0,0,Disagree,Female
P,-5.4501872581663,361.1957852059,0,0,Disagree,Female
P,21.04780128973,65.743402722638,0,1,Disagree,Male
Q,-16.380374629693,-124.71712834841,0,1,Disagree,Male
S,-25.594040958953,170.92300995482,0,0,Disagree,Female
Q,-11.787155388755,-166.06244274651,0,1,Disagree,Male
S,23.899338056286,-130.45775838963,0,0,Disagree,Female
P,6.9793165610076,46.031609862592,0,0,Disagree,Female
S,-3.8904263227668,20.204571387826,1,1,Agree,Male
R,51.883220686057,-224.27794902412,0,0,Disagree,Female
P,2.448940562759,202.72286999399,0,1,Disagree,Male
S,-45.268584187268,61.351027770597,0,0,Disagree,Female
R,-10.22301494294,587.16400126236,0,1,Disagree,Male
Q,-5.7898720818525,-534.54247343519,0,0,Disagree,Female
S,-16.566701199658,-186.49222835921,1,1,Agree,Male
Q,-19.39556134138,34.814630777489,0,1,Disagree,Male
R,21.934027075271,-83.119084897972,0,1,Disagree,Male
R,-16.512140095938,430.32992565461,0,0,Disagree,Female
Q,-25.228733494519,-414.43186707023,0,1,Disagree,Male
R,-5.9641057899986,476.94941108346,0,0,Disagree,Female
P,11.622514640271,379.90459415824,0,0,Disagree,Female
R,8.4862134631193,310.82699612194,0,0,Disagree,Female
Q,-21.599590689223,-232.44428888962,0,1,Disagree,Male
P,14.573040250956,60.315028086917,0,1,Disagree,Male
Q,-15.079512632489,22.444748689162,0,0,Disagree,Female
Q,2.3120834009312,-145.26781450224,0,1,Disagree,Male
P,22.007322687659,17.140331981769,0,0,Disagree,Female
S,-32.719397564754,445.0356225013,0,1,Disagree,Male
Q,-0.97408782084197,-133.39864132572,0,0,Disagree,Female
R,19.227708185198,-47.929154313136,0,1,Disagree,Male
Q,-3.5849336942588,-158.80932530286,0,1,Disagree,Male
S,-13.078162262253,-191.8528939252,0,0,Disagree,Female
Q,-15.184199192647,-381.8655971954,0,1,Disagree,Male
Q,-3.5931938121064,-180.9612548258,0,0,Disagree,Female
R,-1.118891869727,158.2173557655,0,0,Disagree,Female
R,-16.552328080662,404.67813373202,0,0,Disagree,Female
R,-50.114577041527,540.19928426864,0,1,Disagree,Male
Q,2.8216445198383,-168.35277697414,0,0,Disagree,Female
P,-4.1284443047496,427.28085338244,0,0,Disagree,Female
Q,-14.713332536963,75.901350330981,0,1,Disagree,Male
R,-38.734144550624,488.71294706441,0,1,Disagree,Male
P,4.0463694450661,76.830351465303,0,1,Disagree,Male
S,-37.987789619708,-119.85654637583,1,1,Agree,Male
R,-11.494559475451,219.68100097388,0,0,Disagree,Female
P,-11.994461070278,365.19776384355,0,1,Disagree,Male
P,15.156816309857,6.7862978632498,0,0,Disagree,Female
P,11.02140508174,-164.09327905583,0,0,Disagree,Female
S,-8.0810049283695,58.715041709465,0,0,Disagree,Female
R,-6.0923055741434,327.50501644588,0,0,Disagree,Female
P,-10.915369459388,324.48660499392,0,0,Disagree,Female
R,66.208037870567,-182.95606854137,0,1,Disagree,Male
Q,2.7227438910505,-219.359830836,0,1,Disagree,Male
S,-0.36968626331988,-111.46870794123,0,0,Disagree,Female
S,-48.837669587619,186.09098194358,0,0,Disagree,Female
P,30.563346987853,8.7446819822047,1,0,Agree,Female
S,-15.398294967319,16.306746387066,1,1,Agree,Male
R,-29.53317459325,297.12644014746,0,1,Disagree,Male
P,29.316753009016,-257.75876232086,0,0,Disagree,Female
P,23.712878269475,-154.77383263864,0,1,Disagree,Male
S,-19.781384067974,-217.06835039941,0,0,Disagree,Female
S,-25.360862566326,250.92627012866,0,0,Disagree,Female
R,-17.304155081652,392.08172052637,0,1,Disagree,Male
S,-2.955019030699,125.11127286084,0,1,Disagree,Male
P,-12.885932025912,593.67984647801,0,0,Disagree,Female
S,-21.299202568503,-11.218883100533,0,1,Disagree,Male
R,-0.41213580100431,175.49084315705,0,0,Disagree,Female
Q,-2.1864393792052,-370.29887605426,0,0,Disagree,Female
P,6.1479351018313,20.396468776928,0,1,Disagree,Male
R,16.39968033107,252.62324709474,0,1,Disagree,Male
P,1.2562678466813,183.81145485156,0,1,Disagree,Male
Q,-11.001788424329,-218.79956954988,0,1,Disagree,Male
P,19.057740160757,-77.410506956471,0,0,Disagree,Female
R,-3.783262142345,191.28206383869,0,0,Disagree,Female
Q,6.1471152324914,-49.147733546862,0,0,Disagree,Female
S,13.385083485108,54.41145568267,0,0,Disagree,Female
Q,-28.919806218203,-282.10224952134,0,1,Disagree,Male
S,-0.38662961283075,-19.960606188495,0,1,Disagree,Male
R,8.6112499170058,210.23287735797,0,1,Disagree,Male
P,16.539858486289,236.93995133598,0,1,Disagree,Male
S,-16.93526174125,134.60734612896,0,0,Disagree,Female
P,12.500260590809,198.58865354843,0,0,Disagree,Female
S,8.7291900151079,209.69804330994,0,1,Disagree,Male
P,-8.82582598544,216.40274732439,0,1,Disagree,Male
R,-40.823792267509,488.31964721266,0,1,Disagree,Male
R,43.280586684253,39.796445918175,0,1,Disagree,Male
R,-20.018236061101,481.07295620212,0,0,Disagree,Female
S,-42.428866298138,-90.954607462024,0,1,Disagree,Male
S,16.654329257391,-110.73525377583,0,0,Disagree,Female
P,5.2141325307144,362.68259190381,0,1,Disagree,Male
R,15.351709445171,191.63045187464,0,1,Disagree,Male
R,-14.678283574841,289.2223921219,0,1,Disagree,Male
R,-6.6763878239675,60.596575331221,0,1,Disagree,Male
R,-14.031922122013,242.74484707077,0,1,Disagree,Male
